Date,Open,High,Low,Close,Adj Close,Volume
1990-01-02,4.5625,4.5625,4.5,4.5625,1.206040620803833,1388000
1990-01-03,4.53125,4.53125,4.484375,4.5,1.1895192861557007,2979200
1990-01-04,4.484375,4.484375,4.34375,4.390625,1.1606080532073975,3014400
1990-01-05,4.40625,4.40625,4.28125,4.328125,1.1440874338150024,4585600
1990-01-08,4.3125,4.3125,4.203125,4.25,1.123435378074646,8185600
1990-01-09,4.25,4.25,4.140625,4.203125,1.1110448837280273,2710400
1990-01-10,4.1875,4.25,4.171875,4.234375,1.1193050146102905,5092800
1990-01-11,4.25,4.296875,4.25,4.265625,1.1275663375854492,3532000
1990-01-12,4.25,4.265625,4.171875,4.171875,1.1027841567993164,2315200
1990-01-15,4.203125,4.21875,4.171875,4.203125,1.1110448837280273,1595200
1990-01-16,4.1875,4.265625,4.1875,4.265625,1.1275663375854492,4872000
1990-01-17,4.28125,4.328125,4.265625,4.28125,1.1316959857940674,1694400
1990-01-18,4.265625,4.296875,4.25,4.296875,1.1358262300491333,3430400
1990-01-19,4.296875,4.3125,4.265625,4.296875,1.1358262300491333,4951200
1990-01-22,4.3125,4.3125,4.21875,4.21875,1.115174651145935,1542400
1990-01-23,4.21875,4.265625,4.21875,4.25,1.123435378074646,968000
1990-01-24,4.21875,4.265625,4.21875,4.234375,1.1193050146102905,1544800
1990-01-25,4.25,4.25,4.21875,4.21875,1.115174651145935,1412800
1990-01-26,4.21875,4.25,4.203125,4.234375,1.1193050146102905,2711200
1990-01-29,4.234375,4.234375,4.203125,4.234375,1.1193050146102905,1176000
1990-01-30,4.203125,4.21875,4.125,4.203125,1.1110448837280273,1429600
1990-01-31,4.21875,4.265625,4.21875,4.25,1.123435378074646,1316800
1990-02-01,4.234375,4.25,4.1875,4.21875,1.115174651145935,1403200
1990-02-02,4.203125,4.234375,4.203125,4.21875,1.115174651145935,927200
1990-02-05,4.21875,4.25,4.1875,4.1875,1.1069142818450928,1413600
1990-02-06,4.1875,4.21875,4.1875,4.21875,1.115174651145935,1007200
1990-02-07,4.203125,4.296875,4.1875,4.296875,1.1358262300491333,942400
1990-02-08,4.28125,4.3125,4.203125,4.21875,1.115174651145935,1676000
1990-02-09,4.25,4.265625,4.1875,4.234375,1.1193050146102905,1153600
1990-02-12,4.234375,4.234375,4.1875,4.21875,1.115174651145935,702400
1990-02-13,4.234375,4.25,4.171875,4.25,1.123435378074646,1529600
1990-02-14,4.25,4.296875,4.25,4.28125,1.1316959857940674,845600
1990-02-15,4.265625,4.28125,4.25,4.25,1.123435378074646,626400
1990-02-16,4.28125,4.28125,4.25,4.265625,1.1275663375854492,989600
1990-02-20,4.234375,4.234375,4.15625,4.171875,1.1027841567993164,1080000
1990-02-21,4.125,4.203125,4.109375,4.1875,1.1069142818450928,7807200
1990-02-22,4.078125,4.09375,4.0625,4.0625,1.09246027469635,3148800
1990-02-23,4.046875,4.078125,4.03125,4.0625,1.09246027469635,3872800
1990-02-26,4.0625,4.109375,4.03125,4.109375,1.1050658226013184,4744800
1990-02-27,4.09375,4.125,4.0625,4.078125,1.0966625213623047,1940000
1990-02-28,4.09375,4.125,4.078125,4.109375,1.1050658226013184,1308800
1990-03-01,4.09375,4.140625,4.09375,4.140625,1.1134693622589111,1053600
1990-03-02,4.15625,4.1875,4.140625,4.171875,1.1218724250793457,676000
1990-03-05,4.15625,4.15625,4.125,4.125,1.1092674732208252,1664000
1990-03-06,4.09375,4.140625,4.09375,4.140625,1.1134693622589111,2275200
1990-03-07,4.140625,4.15625,4.109375,4.125,1.1092674732208252,568800
1990-03-08,4.140625,4.140625,4.09375,4.125,1.1092674732208252,915200
